"block_time","condition_id","makerAmountFilled","makerAssetId","nb_subclass","source_provenance","takerAmountFilled","takerAssetId","tx_hash"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","10560000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","33000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","16000000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","50000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","92608000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","289400000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","64020000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","194000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","23880000","75024428455096870875984688928039027558009491467451272577964844877843591010157","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","15999600","0","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","12210000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","37000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","94066500","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","285050000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","15998400","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","48480000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","16500000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","50000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","12210000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","37000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19998000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","20604000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
