condition_id,tx_hash,block_time,source_provenance,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,ordering_key,matched_side,tx_hash_relation
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,75024428455096870875984688928039027558009491467451272577964844877843591010157,0,23880000,15999600,,side_1,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,12210000,37000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,94066500,285050000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,15998400,48480000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,16500000,50000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,12210000,37000000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,19998000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,20604000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,20604000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,20604000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,20604000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2,1772271463.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,13953600,41040000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x71b952a469ce93d026d9a66f0a9ebe8c696da6f8fd41d5601d6fc22297f454c1,1772264273.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,75024428455096870875984688928039027558009491467451272577964844877843591010157,72749998,107991321,,side_1,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x71b952a469ce93d026d9a66f0a9ebe8c696da6f8fd41d5601d6fc22297f454c1,1772264273.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,12666023,39581321,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x71b952a469ce93d026d9a66f0a9ebe8c696da6f8fd41d5601d6fc22297f454c1,1772264273.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,19998000,60600000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x71b952a469ce93d026d9a66f0a9ebe8c696da6f8fd41d5601d6fc22297f454c1,1772264273.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,2577300,7810000,,side_0,OVERLAP
0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148,0x250c3c7e5ed013125fbd2d493841e8c8b1ec5a6081ba46bba873ba6fcda20f84,1772264277.0,polymarket_polygon.ctfexchange_evt_orderfilled,0,58628042844461990190086982042785508732336823662751558364538755697118206148037,999999,3030302,,side_0,DUNE_ONLY
